customer_id,month,plan_type,is_active,sessions,features_used
C1304,2024-04-01,Starter,True,8,2
C1304,2024-05-01,Starter,True,8,3
C1304,2024-06-01,Starter,True,9,4
C1304,2024-07-01,Starter,True,4,1
C1304,2024-08-01,Starter,True,3,2
C1304,2024-09-01,Starter,True,6,3
C1304,2024-10-01,Starter,True,4,2
C1304,2024-11-01,Starter,True,5,2
C1304,2024-12-01,Starter,True,8,2
C1305,2024-04-01,Pro,True,8,4
C1305,2024-05-01,Pro,True,16,4
C1305,2024-06-01,Pro,False,0,0
C1306,2024-04-01,Starter,True,4,1
C1306,2024-05-01,Starter,True,9,4
C1306,2024-06-01,Starter,True,5,3
C1306,2024-07-01,Starter,True,10,2
C1306,2024-08-01,Starter,True,5,4
C1306,2024-09-01,Starter,True,5,1
C1306,2024-10-01,Starter,True,8,4
C1306,2024-11-01,Starter,False,0,0
C1307,2024-04-01,Starter,False,0,0
C1308,2024-04-01,Enterprise,True,33,7
C1308,2024-05-01,Enterprise,True,41,12
C1308,2024-06-01,Enterprise,True,28,9
C1308,2024-07-01,Enterprise,True,24,7
C1308,2024-08-01,Enterprise,True,20,7
C1308,2024-09-01,Enterprise,True,42,9
C1308,2024-10-01,Enterprise,True,29,10
C1308,2024-11-01,Enterprise,True,55,6
C1308,2024-12-01,Enterprise,True,26,6
C1309,2024-04-01,Starter,True,6,1
C1309,2024-05-01,Starter,True,6,2
C1309,2024-06-01,Starter,True,9,4
C1309,2024-07-01,Starter,True,8,2
C1309,2024-08-01,Starter,True,10,2
C1309,2024-09-01,Starter,False,0,0
C1310,2024-04-01,Pro,True,16,7
C1310,2024-05-01,Pro,True,14,4
C1310,2024-06-01,Pro,True,14,7
C1310,2024-07-01,Pro,True,24,3
C1310,2024-08-01,Pro,True,9,4
C1310,2024-09-01,Pro,True,16,6
C1310,2024-10-01,Pro,True,15,8
C1310,2024-11-01,Pro,True,25,5
C1310,2024-12-01,Pro,True,21,8
C1311,2024-04-01,Starter,True,5,4
C1311,2024-05-01,Starter,True,9,3
C1311,2024-06-01,Starter,True,5,2
C1311,2024-07-01,Starter,True,3,3
C1311,2024-08-01,Starter,True,4,1
C1311,2024-09-01,Starter,True,4,3
C1311,2024-10-01,Starter,True,3,3
C1311,2024-11-01,Starter,True,3,3
C1311,2024-12-01,Starter,True,8,2
C1312,2024-04-01,Enterprise,False,0,0
C1313,2024-04-01,Pro,True,8,5
C1313,2024-05-01,Pro,False,0,0
C1314,2024-04-01,Starter,True,8,1
C1314,2024-05-01,Starter,True,7,2
C1314,2024-06-01,Starter,True,7,2
C1314,2024-07-01,Starter,True,5,1
C1314,2024-08-01,Starter,True,8,1
C1314,2024-09-01,Starter,True,7,4
C1314,2024-10-01,Starter,False,0,0
C1315,2024-04-01,Starter,True,4,3
C1315,2024-05-01,Starter,True,6,4
C1315,2024-06-01,Starter,True,6,4
C1315,2024-07-01,Starter,True,6,1
C1315,2024-08-01,Starter,True,8,3
C1315,2024-09-01,Starter,True,8,3
C1315,2024-10-01,Starter,True,8,4
C1315,2024-11-01,Starter,True,6,2
C1315,2024-12-01,Starter,True,10,3
C1316,2024-04-01,Starter,True,4,3
C1316,2024-05-01,Starter,True,3,2
C1316,2024-06-01,Starter,True,5,1
C1316,2024-07-01,Starter,True,4,4
C1316,2024-08-01,Starter,True,9,2
C1316,2024-09-01,Starter,True,9,2
C1316,2024-10-01,Starter,True,10,4
C1316,2024-11-01,Starter,True,3,1
C1316,2024-12-01,Starter,True,10,3
C1317,2024-04-01,Pro,True,25,6
C1317,2024-05-01,Pro,True,25,5
C1317,2024-06-01,Pro,True,25,8
C1317,2024-07-01,Pro,True,22,7
C1317,2024-08-01,Pro,True,19,5
C1317,2024-09-01,Pro,True,10,6
C1317,2024-10-01,Pro,True,22,6
C1317,2024-11-01,Pro,True,24,4
C1317,2024-12-01,Pro,True,15,7
C1318,2024-04-01,Starter,True,8,4
C1318,2024-05-01,Starter,True,7,3
C1318,2024-06-01,Starter,True,10,4
C1318,2024-07-01,Starter,True,4,4
C1318,2024-08-01,Starter,True,9,2
C1318,2024-09-01,Starter,True,4,2
C1318,2024-10-01,Starter,True,9,3
C1318,2024-11-01,Starter,True,5,4
C1318,2024-12-01,Starter,True,7,3
C1319,2024-04-01,Starter,True,10,2
C1319,2024-05-01,Starter,True,10,1
C1319,2024-06-01,Starter,True,6,2
C1319,2024-07-01,Starter,False,0,0
C1320,2024-04-01,Starter,True,10,2
C1320,2024-05-01,Starter,True,4,2
C1320,2024-06-01,Starter,True,8,3
C1320,2024-07-01,Starter,True,8,2
C1320,2024-08-01,Starter,True,9,4
C1320,2024-09-01,Starter,True,8,2
C1320,2024-10-01,Starter,True,7,3
C1320,2024-11-01,Starter,True,4,4
C1320,2024-12-01,Starter,True,4,2
C1321,2024-04-01,Starter,True,7,1
C1321,2024-05-01,Starter,True,6,4
C1321,2024-06-01,Starter,True,3,2
C1321,2024-07-01,Starter,True,10,4
C1321,2024-08-01,Starter,True,8,3
C1321,2024-09-01,Starter,True,8,1
C1321,2024-10-01,Starter,True,7,3
C1321,2024-11-01,Starter,True,5,4
C1321,2024-12-01,Starter,True,4,4
C1322,2024-04-01,Pro,True,19,4
C1322,2024-05-01,Pro,True,19,6
C1322,2024-06-01,Pro,True,15,8
C1322,2024-07-01,Pro,True,20,8
C1322,2024-08-01,Pro,True,25,7
C1322,2024-09-01,Pro,True,17,3
C1322,2024-10-01,Pro,True,10,3
C1322,2024-11-01,Pro,True,15,5
C1322,2024-12-01,Pro,True,9,5
C1323,2024-04-01,Enterprise,True,56,8
C1323,2024-05-01,Enterprise,True,41,6
C1323,2024-06-01,Enterprise,True,36,6
C1323,2024-07-01,Enterprise,True,46,9
C1323,2024-08-01,Enterprise,True,55,9
C1323,2024-09-01,Enterprise,True,48,10
C1323,2024-10-01,Enterprise,True,51,9
C1323,2024-11-01,Enterprise,True,30,10
C1323,2024-12-01,Enterprise,True,57,10
C1324,2024-04-01,Pro,True,10,4
C1324,2024-05-01,Pro,True,24,5
C1324,2024-06-01,Pro,True,13,3
C1324,2024-07-01,Pro,True,18,4
C1324,2024-08-01,Pro,True,23,8
C1324,2024-09-01,Pro,True,14,7
C1324,2024-10-01,Pro,True,23,4
C1324,2024-11-01,Pro,True,8,5
C1324,2024-12-01,Pro,True,10,4
C1325,2024-04-01,Pro,True,25,6
C1325,2024-05-01,Pro,True,24,4
C1325,2024-06-01,Pro,True,16,4
C1325,2024-07-01,Pro,True,18,7
C1325,2024-08-01,Pro,True,17,6
C1325,2024-09-01,Pro,True,23,7
C1325,2024-10-01,Pro,True,8,4
C1325,2024-11-01,Pro,True,9,8
C1325,2024-12-01,Pro,True,23,4
C1326,2024-04-01,Enterprise,True,48,11
C1326,2024-05-01,Enterprise,True,33,11
C1326,2024-06-01,Enterprise,True,28,10
C1326,2024-07-01,Enterprise,True,31,10
C1326,2024-08-01,Enterprise,True,46,6
C1326,2024-09-01,Enterprise,True,53,9
C1326,2024-10-01,Enterprise,True,27,10
C1326,2024-11-01,Enterprise,True,31,6
C1326,2024-12-01,Enterprise,True,38,11
C1327,2024-04-01,Pro,True,18,7
C1327,2024-05-01,Pro,True,17,7
C1327,2024-06-01,Pro,True,20,4
C1327,2024-07-01,Pro,True,24,4
C1327,2024-08-01,Pro,False,0,0
C1328,2024-04-01,Starter,True,6,3
C1328,2024-05-01,Starter,True,4,3
C1328,2024-06-01,Starter,True,8,3
C1328,2024-07-01,Starter,True,5,1
C1328,2024-08-01,Starter,False,0,0
C1329,2024-04-01,Starter,True,6,2
C1329,2024-05-01,Starter,True,7,1
C1329,2024-06-01,Starter,True,3,2
C1329,2024-07-01,Starter,True,7,3
C1329,2024-08-01,Starter,True,9,1
C1329,2024-09-01,Starter,True,9,2
C1329,2024-10-01,Starter,True,10,4
C1329,2024-11-01,Starter,True,10,3
C1329,2024-12-01,Starter,True,5,4
C1330,2024-04-01,Enterprise,True,36,8
C1330,2024-05-01,Enterprise,True,44,9
C1330,2024-06-01,Enterprise,True,58,11
C1330,2024-07-01,Enterprise,True,38,10
C1330,2024-08-01,Enterprise,True,58,6
C1330,2024-09-01,Enterprise,True,34,9
C1330,2024-10-01,Enterprise,True,35,12
C1330,2024-11-01,Enterprise,True,34,10
C1330,2024-12-01,Enterprise,True,54,12
C1331,2024-04-01,Starter,True,7,4
C1331,2024-05-01,Starter,True,7,4
C1331,2024-06-01,Starter,True,7,3
C1331,2024-07-01,Starter,True,7,2
C1331,2024-08-01,Starter,True,4,1
C1331,2024-09-01,Starter,True,5,2
C1331,2024-10-01,Starter,True,4,1
C1331,2024-11-01,Starter,True,9,1
C1331,2024-12-01,Starter,True,6,4
C1332,2024-04-01,Starter,True,10,4
C1332,2024-05-01,Starter,True,10,1
C1332,2024-06-01,Starter,True,5,3
C1332,2024-07-01,Starter,True,4,4
C1332,2024-08-01,Starter,True,5,1
C1332,2024-09-01,Starter,True,10,4
C1332,2024-10-01,Starter,True,8,1
C1332,2024-11-01,Starter,True,8,4
C1332,2024-12-01,Starter,True,10,1
C1333,2024-04-01,Pro,True,22,3
C1333,2024-05-01,Pro,True,8,4
C1333,2024-06-01,Pro,True,12,7
C1333,2024-07-01,Pro,True,8,5
C1333,2024-08-01,Pro,True,11,6
C1333,2024-09-01,Pro,True,14,4
C1333,2024-10-01,Pro,True,9,6
C1333,2024-11-01,Pro,True,12,3
C1333,2024-12-01,Pro,False,0,0
C1334,2024-04-01,Starter,True,8,1
C1334,2024-05-01,Starter,True,6,4
C1334,2024-06-01,Starter,True,4,1
C1334,2024-07-01,Starter,True,9,4
C1334,2024-08-01,Starter,True,6,2
C1334,2024-09-01,Starter,True,10,3
C1334,2024-10-01,Starter,True,4,4
C1334,2024-11-01,Starter,True,6,4
C1334,2024-12-01,Starter,True,6,2
C1335,2024-04-01,Enterprise,True,43,9
C1335,2024-05-01,Enterprise,True,38,6
C1335,2024-06-01,Enterprise,True,33,11
C1335,2024-07-01,Enterprise,True,53,7
C1335,2024-08-01,Enterprise,True,53,7
C1335,2024-09-01,Enterprise,True,39,9
C1335,2024-10-01,Enterprise,True,22,10
C1335,2024-11-01,Enterprise,True,29,12
C1335,2024-12-01,Enterprise,True,31,12
C1336,2024-04-01,Enterprise,True,32,6
C1336,2024-05-01,Enterprise,True,47,8
C1336,2024-06-01,Enterprise,True,45,11
C1336,2024-07-01,Enterprise,True,26,12
C1336,2024-08-01,Enterprise,True,51,9
C1336,2024-09-01,Enterprise,True,30,10
C1336,2024-10-01,Enterprise,True,54,6
C1336,2024-11-01,Enterprise,True,48,11
C1336,2024-12-01,Enterprise,True,50,8
C1337,2024-04-01,Pro,True,10,7
C1337,2024-05-01,Pro,True,22,5
C1337,2024-06-01,Pro,True,17,6
C1337,2024-07-01,Pro,True,21,5
C1337,2024-08-01,Pro,True,9,7
C1337,2024-09-01,Pro,True,15,3
C1337,2024-10-01,Pro,True,14,3
C1337,2024-11-01,Pro,True,25,3
C1337,2024-12-01,Pro,True,11,7
C1338,2024-04-01,Pro,True,19,8
C1338,2024-05-01,Pro,True,19,8
C1338,2024-06-01,Pro,True,19,7
C1338,2024-07-01,Pro,True,24,6
C1338,2024-08-01,Pro,True,12,4
C1338,2024-09-01,Pro,True,24,5
C1338,2024-10-01,Pro,True,13,4
C1338,2024-11-01,Pro,True,10,8
C1338,2024-12-01,Pro,True,15,5
C1339,2024-04-01,Starter,True,9,4
C1339,2024-05-01,Starter,True,7,4
C1339,2024-06-01,Starter,True,5,1
C1339,2024-07-01,Starter,True,3,1
C1339,2024-08-01,Starter,True,8,3
C1339,2024-09-01,Starter,True,9,3
C1339,2024-10-01,Starter,True,7,4
C1339,2024-11-01,Starter,True,9,3
C1339,2024-12-01,Starter,True,10,1
C1340,2024-04-01,Pro,True,14,5
C1340,2024-05-01,Pro,True,23,7
C1340,2024-06-01,Pro,True,20,4
C1340,2024-07-01,Pro,True,11,3
C1340,2024-08-01,Pro,True,12,4
C1340,2024-09-01,Pro,True,12,8
C1340,2024-10-01,Pro,True,18,4
C1340,2024-11-01,Pro,True,24,6
C1340,2024-12-01,Pro,True,14,4
C1341,2024-04-01,Starter,True,10,1
C1341,2024-05-01,Starter,True,6,2
C1341,2024-06-01,Starter,True,7,4
C1341,2024-07-01,Starter,True,9,4
C1341,2024-08-01,Starter,True,3,3
C1341,2024-09-01,Starter,True,7,3
C1341,2024-10-01,Starter,True,3,1
C1341,2024-11-01,Starter,True,6,4
C1341,2024-12-01,Starter,True,5,4
C1342,2024-04-01,Starter,True,10,2
C1342,2024-05-01,Starter,True,5,2
C1342,2024-06-01,Starter,True,8,1
C1342,2024-07-01,Starter,True,5,3
C1342,2024-08-01,Starter,True,9,4
C1342,2024-09-01,Starter,True,9,1
C1342,2024-10-01,Starter,True,8,2
C1342,2024-11-01,Starter,True,5,3
C1342,2024-12-01,Starter,True,5,3
C1343,2024-04-01,Enterprise,True,27,9
C1343,2024-05-01,Enterprise,True,34,9
C1343,2024-06-01,Enterprise,True,29,12
C1343,2024-07-01,Enterprise,True,38,8
C1343,2024-08-01,Enterprise,True,50,10
C1343,2024-09-01,Enterprise,True,33,12
C1343,2024-10-01,Enterprise,True,55,9
C1343,2024-11-01,Enterprise,True,30,10
C1343,2024-12-01,Enterprise,True,51,10
C1344,2024-04-01,Starter,True,10,2
C1344,2024-05-01,Starter,True,8,2
C1344,2024-06-01,Starter,True,9,3
C1344,2024-07-01,Starter,True,8,2
C1344,2024-08-01,Starter,True,3,4
C1344,2024-09-01,Starter,True,4,1
C1344,2024-10-01,Starter,True,6,4
C1344,2024-11-01,Starter,True,5,2
C1344,2024-12-01,Starter,True,4,3
C1345,2024-04-01,Pro,True,19,8
C1345,2024-05-01,Pro,True,16,4
C1345,2024-06-01,Pro,True,24,3
C1345,2024-07-01,Pro,True,20,4
C1345,2024-08-01,Pro,True,23,4
C1345,2024-09-01,Pro,True,22,5
C1345,2024-10-01,Pro,True,8,5
C1345,2024-11-01,Pro,True,12,4
C1345,2024-12-01,Pro,True,10,3
C1346,2024-05-01,Starter,True,10,1
C1346,2024-06-01,Starter,True,5,3
C1346,2024-07-01,Starter,True,6,4
C1346,2024-08-01,Starter,True,4,3
C1346,2024-09-01,Starter,True,6,4
C1346,2024-10-01,Starter,True,4,1
C1346,2024-11-01,Starter,False,0,0
C1347,2024-05-01,Starter,True,5,4
C1347,2024-06-01,Starter,True,9,4
C1347,2024-07-01,Starter,True,8,2
C1347,2024-08-01,Starter,True,7,1
C1347,2024-09-01,Starter,True,9,3
C1347,2024-10-01,Starter,True,5,3
C1347,2024-11-01,Starter,True,8,4
C1347,2024-12-01,Starter,True,8,2
C1348,2024-05-01,Starter,True,5,4
C1348,2024-06-01,Starter,True,5,2
C1348,2024-07-01,Starter,False,0,0
C1349,2024-05-01,Pro,True,20,6
C1349,2024-06-01,Pro,True,23,6
C1349,2024-07-01,Pro,True,19,7
C1349,2024-08-01,Pro,True,18,7
C1349,2024-09-01,Pro,True,13,5
C1349,2024-10-01,Pro,True,14,6
C1349,2024-11-01,Pro,True,11,6
C1349,2024-12-01,Pro,True,17,6
C1350,2024-05-01,Pro,True,11,7
C1350,2024-06-01,Pro,True,22,8
C1350,2024-07-01,Pro,True,13,4
C1350,2024-08-01,Pro,True,20,4
C1350,2024-09-01,Pro,True,11,6
C1350,2024-10-01,Pro,True,14,6
C1350,2024-11-01,Pro,True,14,7
C1350,2024-12-01,Pro,True,17,3
C1351,2024-05-01,Pro,True,17,3
C1351,2024-06-01,Pro,True,21,5
C1351,2024-07-01,Pro,True,9,5
C1351,2024-08-01,Pro,True,21,5
C1351,2024-09-01,Pro,True,15,5
C1351,2024-10-01,Pro,True,11,5
C1351,2024-11-01,Pro,True,18,6
C1351,2024-12-01,Pro,True,16,4
C1352,2024-05-01,Starter,True,4,3
C1352,2024-06-01,Starter,True,8,4
C1352,2024-07-01,Starter,False,0,0
C1353,2024-05-01,Starter,True,5,4
C1353,2024-06-01,Starter,True,5,3
C1353,2024-07-01,Starter,True,4,1
C1353,2024-08-01,Starter,True,3,3
C1353,2024-09-01,Starter,True,7,2
C1353,2024-10-01,Starter,True,3,4
C1353,2024-11-01,Starter,True,3,2
C1353,2024-12-01,Starter,True,4,1
C1354,2024-05-01,Pro,True,8,3
C1354,2024-06-01,Pro,True,9,8
C1354,2024-07-01,Pro,True,10,4
C1354,2024-08-01,Pro,True,16,4
C1354,2024-09-01,Pro,True,23,8
C1354,2024-10-01,Pro,True,12,3
C1354,2024-11-01,Pro,True,17,7
C1354,2024-12-01,Pro,True,22,3
C1355,2024-05-01,Starter,True,8,2
C1355,2024-06-01,Starter,True,6,4
C1355,2024-07-01,Starter,True,4,4
C1355,2024-08-01,Starter,True,8,1
C1355,2024-09-01,Starter,True,9,4
C1355,2024-10-01,Starter,True,10,1
C1355,2024-11-01,Starter,True,3,4
C1355,2024-12-01,Starter,True,4,2
C1356,2024-05-01,Pro,True,23,5
C1356,2024-06-01,Pro,True,9,8
C1356,2024-07-01,Pro,True,17,8
C1356,2024-08-01,Pro,True,21,8
C1356,2024-09-01,Pro,True,13,7
C1356,2024-10-01,Pro,True,21,5
C1356,2024-11-01,Pro,True,21,8
C1356,2024-12-01,Pro,True,14,7
C1357,2024-05-01,Starter,True,5,2
C1357,2024-06-01,Starter,False,0,0
C1358,2024-05-01,Starter,True,9,1
C1358,2024-06-01,Starter,True,7,1
C1358,2024-07-01,Starter,True,7,3
C1358,2024-08-01,Starter,True,4,1
C1358,2024-09-01,Starter,True,9,3
C1358,2024-10-01,Starter,True,8,4
C1358,2024-11-01,Starter,True,9,1
C1358,2024-12-01,Starter,True,10,3
C1359,2024-05-01,Starter,True,3,4
C1359,2024-06-01,Starter,True,6,3
C1359,2024-07-01,Starter,True,8,3
C1359,2024-08-01,Starter,True,5,4
C1359,2024-09-01,Starter,True,6,2
C1359,2024-10-01,Starter,True,3,3
C1359,2024-11-01,Starter,True,5,1
C1359,2024-12-01,Starter,True,5,1
C1360,2024-05-01,Pro,True,16,3
C1360,2024-06-01,Pro,True,15,4
C1360,2024-07-01,Pro,True,8,5
C1360,2024-08-01,Pro,True,14,4
C1360,2024-09-01,Pro,True,16,4
C1360,2024-10-01,Pro,True,24,5
C1360,2024-11-01,Pro,True,13,5
C1360,2024-12-01,Pro,True,24,8
C1361,2024-05-01,Starter,True,10,1
C1361,2024-06-01,Starter,True,9,4
C1361,2024-07-01,Starter,True,10,4
C1361,2024-08-01,Starter,True,7,3
C1361,2024-09-01,Starter,True,9,1
C1361,2024-10-01,Starter,True,8,4
C1361,2024-11-01,Starter,True,9,4
C1361,2024-12-01,Starter,True,9,3
C1362,2024-05-01,Starter,True,4,1
C1362,2024-06-01,Starter,True,4,1
C1362,2024-07-01,Starter,True,9,2
C1362,2024-08-01,Starter,True,10,1
C1362,2024-09-01,Starter,True,4,1
C1362,2024-10-01,Starter,True,5,4
C1362,2024-11-01,Starter,True,4,3
C1362,2024-12-01,Starter,True,10,4
C1363,2024-05-01,Pro,True,15,3
C1363,2024-06-01,Pro,True,20,3
C1363,2024-07-01,Pro,True,22,8
C1363,2024-08-01,Pro,True,24,8
C1363,2024-09-01,Pro,True,24,8
C1363,2024-10-01,Pro,True,14,8
C1363,2024-11-01,Pro,True,11,3
C1363,2024-12-01,Pro,True,23,4
C1364,2024-05-01,Starter,True,7,1
C1364,2024-06-01,Starter,True,6,1
C1364,2024-07-01,Starter,True,8,1
C1364,2024-08-01,Starter,True,8,3
C1364,2024-09-01,Starter,True,7,4
C1364,2024-10-01,Starter,True,9,1
C1364,2024-11-01,Starter,True,3,3
C1364,2024-12-01,Starter,True,4,1
C1365,2024-05-01,Starter,True,3,1
C1365,2024-06-01,Starter,True,7,4
C1365,2024-07-01,Starter,True,8,1
C1365,2024-08-01,Starter,True,10,1
C1365,2024-09-01,Starter,True,5,2
C1365,2024-10-01,Starter,True,6,2
C1365,2024-11-01,Starter,True,9,1
C1365,2024-12-01,Starter,True,3,2
C1366,2024-05-01,Pro,True,14,7
C1366,2024-06-01,Pro,True,24,8
C1366,2024-07-01,Pro,True,12,3
C1366,2024-08-01,Pro,True,19,7
C1366,2024-09-01,Pro,False,0,0
C1367,2024-05-01,Starter,True,3,4
C1367,2024-06-01,Starter,True,3,4
C1367,2024-07-01,Starter,True,7,2
C1367,2024-08-01,Starter,True,4,4
C1367,2024-09-01,Starter,True,7,4
C1367,2024-10-01,Starter,True,4,1
C1367,2024-11-01,Starter,True,8,1
C1367,2024-12-01,Starter,True,7,2
C1368,2024-05-01,Pro,False,0,0
C1369,2024-05-01,Starter,True,9,4
C1369,2024-06-01,Starter,True,3,2
C1369,2024-07-01,Starter,True,6,1
C1369,2024-08-01,Starter,True,10,3
C1369,2024-09-01,Starter,True,3,1
C1369,2024-10-01,Starter,True,3,4
C1369,2024-11-01,Starter,True,4,4
C1369,2024-12-01,Starter,True,4,3
C1370,2024-05-01,Starter,True,8,2
C1370,2024-06-01,Starter,True,5,2
C1370,2024-07-01,Starter,True,6,3
C1370,2024-08-01,Starter,True,4,2
C1370,2024-09-01,Starter,True,10,4
C1370,2024-10-01,Starter,True,7,3
C1370,2024-11-01,Starter,True,6,2
C1370,2024-12-01,Starter,True,10,3
C1371,2024-05-01,Enterprise,True,60,9
C1371,2024-06-01,Enterprise,True,47,12
C1371,2024-07-01,Enterprise,True,41,11
C1371,2024-08-01,Enterprise,True,26,12
C1371,2024-09-01,Enterprise,True,23,11
C1371,2024-10-01,Enterprise,True,21,12
C1371,2024-11-01,Enterprise,True,50,6
C1371,2024-12-01,Enterprise,True,21,12
C1372,2024-05-01,Pro,True,18,3
C1372,2024-06-01,Pro,True,8,6
C1372,2024-07-01,Pro,True,22,7
C1372,2024-08-01,Pro,True,17,6
C1372,2024-09-01,Pro,True,20,8
C1372,2024-10-01,Pro,True,13,3
C1372,2024-11-01,Pro,True,25,3
C1372,2024-12-01,Pro,True,25,3
C1373,2024-05-01,Pro,True,19,3
C1373,2024-06-01,Pro,True,8,5
C1373,2024-07-01,Pro,True,14,7
C1373,2024-08-01,Pro,True,20,8
C1373,2024-09-01,Pro,True,18,4
C1373,2024-10-01,Pro,True,21,6
C1373,2024-11-01,Pro,True,17,8
C1373,2024-12-01,Pro,True,23,3
C1374,2024-05-01,Pro,True,11,3
C1374,2024-06-01,Pro,True,20,8
C1374,2024-07-01,Pro,True,25,6
C1374,2024-08-01,Pro,True,10,7
C1374,2024-09-01,Pro,True,11,6
C1374,2024-10-01,Pro,True,14,7
C1374,2024-11-01,Pro,True,15,6
C1374,2024-12-01,Pro,True,23,8
C1375,2024-05-01,Starter,True,4,2
C1375,2024-06-01,Starter,True,3,2
C1375,2024-07-01,Starter,True,3,3
C1375,2024-08-01,Starter,True,7,1
C1375,2024-09-01,Starter,True,6,3
C1375,2024-10-01,Starter,True,8,3
C1375,2024-11-01,Starter,True,5,4
C1375,2024-12-01,Starter,True,7,3
C1376,2024-05-01,Pro,True,21,3
C1376,2024-06-01,Pro,True,20,7
C1376,2024-07-01,Pro,True,10,6
C1376,2024-08-01,Pro,True,21,4
C1376,2024-09-01,Pro,True,15,5
C1376,2024-10-01,Pro,True,10,8
C1376,2024-11-01,Pro,True,22,8
C1376,2024-12-01,Pro,True,15,5
C1377,2024-05-01,Starter,True,10,3
C1377,2024-06-01,Starter,True,5,2
C1377,2024-07-01,Starter,True,10,4
C1377,2024-08-01,Starter,True,6,3
C1377,2024-09-01,Starter,True,7,2
C1377,2024-10-01,Starter,True,7,3
C1377,2024-11-01,Starter,True,4,1
C1377,2024-12-01,Starter,True,4,3
C1378,2024-05-01,Pro,True,14,8
C1378,2024-06-01,Pro,True,22,5
C1378,2024-07-01,Pro,True,23,4
C1378,2024-08-01,Pro,True,11,5
C1378,2024-09-01,Pro,True,8,7
C1378,2024-10-01,Pro,True,13,5
C1378,2024-11-01,Pro,True,18,7
C1378,2024-12-01,Pro,True,12,5
C1379,2024-05-01,Starter,True,5,2
C1379,2024-06-01,Starter,False,0,0
C1380,2024-05-01,Enterprise,True,57,7
C1380,2024-06-01,Enterprise,True,58,7
C1380,2024-07-01,Enterprise,True,44,10
C1380,2024-08-01,Enterprise,True,60,8
C1380,2024-09-01,Enterprise,True,60,7
C1380,2024-10-01,Enterprise,True,40,12
C1380,2024-11-01,Enterprise,True,55,12
C1380,2024-12-01,Enterprise,True,20,9
C1381,2024-05-01,Starter,True,9,3
C1381,2024-06-01,Starter,True,9,2
C1381,2024-07-01,Starter,True,9,4
C1381,2024-08-01,Starter,True,3,1
C1381,2024-09-01,Starter,True,9,2
C1381,2024-10-01,Starter,True,3,3
C1381,2024-11-01,Starter,True,7,1
C1381,2024-12-01,Starter,True,5,4
C1382,2024-05-01,Enterprise,True,28,10
C1382,2024-06-01,Enterprise,True,35,10
C1382,2024-07-01,Enterprise,True,41,11
C1382,2024-08-01,Enterprise,True,53,7
C1382,2024-09-01,Enterprise,False,0,0
C1383,2024-05-01,Pro,True,19,5
C1383,2024-06-01,Pro,True,24,5
C1383,2024-07-01,Pro,True,9,6
C1383,2024-08-01,Pro,True,24,6
C1383,2024-09-01,Pro,True,20,7
C1383,2024-10-01,Pro,True,12,6
C1383,2024-11-01,Pro,True,18,3
C1383,2024-12-01,Pro,True,20,5
C1384,2024-05-01,Enterprise,True,50,11
C1384,2024-06-01,Enterprise,True,34,9
C1384,2024-07-01,Enterprise,True,44,10
C1384,2024-08-01,Enterprise,True,28,7
C1384,2024-09-01,Enterprise,True,42,8
C1384,2024-10-01,Enterprise,True,42,10
C1384,2024-11-01,Enterprise,True,23,8
C1384,2024-12-01,Enterprise,True,53,11
C1385,2024-05-01,Starter,True,4,4
C1385,2024-06-01,Starter,True,4,3
C1385,2024-07-01,Starter,True,7,2
C1385,2024-08-01,Starter,True,4,1
C1385,2024-09-01,Starter,True,6,2
C1385,2024-10-01,Starter,True,7,4
C1385,2024-11-01,Starter,True,4,2
C1385,2024-12-01,Starter,True,6,1
C1386,2024-06-01,Starter,True,6,1
C1386,2024-07-01,Starter,True,3,3
C1386,2024-08-01,Starter,True,7,2
C1386,2024-09-01,Starter,True,8,2
C1386,2024-10-01,Starter,True,9,2
C1386,2024-11-01,Starter,True,10,2
C1386,2024-12-01,Starter,True,7,1
C1387,2024-06-01,Starter,False,0,0
C1388,2024-06-01,Starter,True,3,2
C1388,2024-07-01,Starter,True,8,4
C1388,2024-08-01,Starter,True,4,1
C1388,2024-09-01,Starter,True,10,2
C1388,2024-10-01,Starter,True,5,4
C1388,2024-11-01,Starter,False,0,0
C1389,2024-06-01,Starter,True,8,3
C1389,2024-07-01,Starter,True,5,1
C1389,2024-08-01,Starter,True,6,2
C1389,2024-09-01,Starter,True,3,1
C1389,2024-10-01,Starter,True,4,2
C1389,2024-11-01,Starter,False,0,0
C1390,2024-06-01,Enterprise,True,55,8
C1390,2024-07-01,Enterprise,True,56,7
C1390,2024-08-01,Enterprise,True,26,6
C1390,2024-09-01,Enterprise,True,31,10
C1390,2024-10-01,Enterprise,False,0,0
C1391,2024-06-01,Starter,True,9,4
C1391,2024-07-01,Starter,True,3,1
C1391,2024-08-01,Starter,True,3,1
C1391,2024-09-01,Starter,True,6,1
C1391,2024-10-01,Starter,True,9,1
C1391,2024-11-01,Starter,True,6,1
C1391,2024-12-01,Starter,True,3,3
C1392,2024-06-01,Pro,True,14,5
C1392,2024-07-01,Pro,True,22,5
C1392,2024-08-01,Pro,False,0,0
C1393,2024-06-01,Pro,True,23,6
C1393,2024-07-01,Pro,True,9,7
C1393,2024-08-01,Pro,True,17,3
C1393,2024-09-01,Pro,True,9,7
C1393,2024-10-01,Pro,True,13,3
C1393,2024-11-01,Pro,True,21,5
C1393,2024-12-01,Pro,True,10,3
